NaN,-14.212,-13.043,-11.95,-10.927,-9.9699,-9.0746,-8.2371,-7.4537,-6.7207,-6.035,-5.3936,-4.7935,-4.2321,-3.7069,-3.2156,-2.7559,-2.326,-1.9237,-1.5474,-1.1953,-0.86601,-0.55791,-0.26968,-3.9113e-05,0.2143,0.49871,0.80273,1.1277,1.4751,1.8464,2.2433,2.6676,3.1212,3.606,4.1242,4.6782,5.2703,5.9033,6.5799,7.3031,8.0762,8.9027,9.786,10.73,11.74,12.819,13.972
0,1.0098e+14,1.0151e+14,1.0233e+14,1.036e+14,1.0554e+14,1.085e+14,1.1298e+14,1.1964e+14,1.2939e+14,1.4334e+14,1.628e+14,1.891e+14,2.2337e+14,2.6624e+14,3.1746e+14,3.7569e+14,4.3845e+14,5.0242e+14,5.639e+14,6.1943e+14,6.6628e+14,7.028e+14,7.2842e+14,7.4354e+14,7.4891e+14,7.4673e+14,7.33e+14,7.0661e+14,6.6748e+14,6.1682e+14,5.5718e+14,4.9216e+14,4.259e+14,3.6236e+14,3.0474e+14,2.5511e+14,2.1432e+14,1.8217e+14,1.5777e+14,1.3983e+14,1.2702e+14,1.1808e+14,1.1197e+14,1.0786e+14,1.0513e+14,1.0333e+14,1.0216e+14
0.21299,1.0093e+14,1.0142e+14,1.0217e+14,1.0331e+14,1.0502e+14,1.0759e+14,1.1136e+14,1.1683e+14,1.2459e+14,1.3532e+14,1.4974e+14,1.6846e+14,1.9184e+14,2.1984e+14,2.5189e+14,2.8683e+14,3.2306e+14,3.5875e+14,3.9206e+14,4.2148e+14,4.4593e+14,4.6485e+14,4.7818e+14,4.8623e+14,4.8935e+14,4.8888e+14,4.8269e+14,4.7005e+14,4.5067e+14,4.2477e+14,3.9327e+14,3.5767e+14,3.1994e+14,2.8223e+14,2.4654e+14,2.1444e+14,1.8691e+14,1.643e+14,1.4646e+14,1.3286e+14,1.2281e+14,1.1559e+14,1.1052e+14,1.0702e+14,1.0465e+14,1.0306e+14,1.0201e+14
0.42597,1.0085e+14,1.0128e+14,1.0191e+14,1.0285e+14,1.0422e+14,1.0618e+14,1.0895e+14,1.1276e+14,1.1786e+14,1.2447e+14,1.3275e+14,1.4269e+14,1.5412e+14,1.6668e+14,1.7986e+14,1.9306e+14,2.0568e+14,2.1725e+14,2.2741e+14,2.3596e+14,2.4285e+14,2.4812e+14,2.5188e+14,2.5429e+14,2.554e+14,2.5575e+14,2.5469e+14,2.5195e+14,2.4731e+14,2.4057e+14,2.317e+14,2.208e+14,2.082e+14,1.9443e+14,1.8016e+14,1.6614e+14,1.5302e+14,1.4133e+14,1.3137e+14,1.2323e+14,1.1682e+14,1.1194e+14,1.0834e+14,1.0574e+14,1.039e+14,1.0263e+14,1.0176e+14
0.63896,1.0075e+14,1.0109e+14,1.0159e+14,1.023e+14,1.0327e+14,1.046e+14,1.0634e+14,1.0856e+14,1.1128e+14,1.1445e+14,1.1797e+14,1.2168e+14,1.2535e+14,1.2877e+14,1.3178e+14,1.3427e+14,1.3622e+14,1.3768e+14,1.3875e+14,1.3952e+14,1.4008e+14,1.405e+14,1.4084e+14,1.4112e+14,1.4133e+14,1.4158e+14,1.418e+14,1.4196e+14,1.4199e+14,1.418e+14,1.4128e+14,1.4028e+14,1.3868e+14,1.3639e+14,1.3342e+14,1.2986e+14,1.259e+14,1.2178e+14,1.1777e+14,1.1406e+14,1.1083e+14,1.0812e+14,1.0596e+14,1.0428e+14,1.0303e+14,1.0211e+14,1.0146e+14
0.85195,1.0063e+14,1.0089e+14,1.0125e+14,1.0173e+14,1.0236e+14,1.0313e+14,1.0406e+14,1.051e+14,1.0621e+14,1.0729e+14,1.0826e+14,1.0902e+14,1.095e+14,1.0971e+14,1.0967e+14,1.0944e+14,1.091e+14,1.0871e+14,1.0834e+14,1.0801e+14,1.0774e+14,1.0755e+14,1.0743e+14,1.0738e+14,1.0738e+14,1.0745e+14,1.0759e+14,1.0781e+14,1.0813e+14,1.0854e+14,1.0901e+14,1.0952e+14,1.1001e+14,1.104e+14,1.1059e+14,1.1051e+14,1.1012e+14,1.094e+14,1.0843e+14,1.0729e+14,1.0608e+14,1.0491e+14,1.0384e+14,1.0293e+14,1.0218e+14,1.0159e+14,1.0114e+14
1.0649,1.0051e+14,1.007e+14,1.0094e+14,1.0123e+14,1.0157e+14,1.0196e+14,1.0235e+14,1.0271e+14,1.0299e+14,1.0317e+14,1.032e+14,1.031e+14,1.0289e+14,1.0261e+14,1.023e+14,1.02e+14,1.0173e+14,1.0151e+14,1.0133e+14,1.0119e+14,1.0108e+14,1.01e+14,1.0095e+14,1.0093e+14,1.0092e+14,1.0093e+14,1.0096e+14,1.0102e+14,1.011e+14,1.0123e+14,1.0139e+14,1.0162e+14,1.0189e+14,1.0221e+14,1.0255e+14,1.0289e+14,1.0316e+14,1.0333e+14,1.0335e+14,1.0323e+14,1.0298e+14,1.0263e+14,1.0224e+14,1.0183e+14,1.0145e+14,1.0112e+14,1.0084e+14
1.2779,1.004e+14,1.0052e+14,1.0066e+14,1.0082e+14,1.0098e+14,1.0112e+14,1.0123e+14,1.0129e+14,1.0127e+14,1.012e+14,1.0106e+14,1.009e+14,1.0074e+14,1.0058e+14,1.0046e+14,1.0036e+14,1.0028e+14,1.0023e+14,1.0019e+14,1.0015e+14,1.0013e+14,1.0011e+14,1.001e+14,1.001e+14,1.001e+14,1.001e+14,1.0011e+14,1.0012e+14,1.0013e+14,1.0015e+14,1.0018e+14,1.0022e+14,1.0028e+14,1.0037e+14,1.0048e+14,1.0063e+14,1.008e+14,1.0097e+14,1.0113e+14,1.0124e+14,1.0128e+14,1.0126e+14,1.0118e+14,1.0105e+14,1.009e+14,1.0074e+14,1.0059e+14
1.4909,1.003e+14,1.0037e+14,1.0044e+14,1.0051e+14,1.0057e+14,1.006e+14,1.0059e+14,1.0055e+14,1.0049e+14,1.004e+14,1.0031e+14,1.0024e+14,1.0017e+14,1.0013e+14,1.0009e+14,1.0007e+14,1.0006e+14,1.0005e+14,1.0004e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0003e+14,1.0004e+14,1.0004e+14,1.0005e+14,1.0006e+14,1.0009e+14,1.0012e+14,1.0018e+14,1.0025e+14,1.0033e+14,1.0041e+14,1.0049e+14,1.0054e+14,1.0057e+14,1.0056e+14,1.0052e+14,1.0046e+14,1.0039e+14
1.7039,1.0022e+14,1.0025e+14,1.0028e+14,1.003e+14,1.0031e+14,1.0029e+14,1.0026e+14,1.0022e+14,1.0017e+14,1.0013e+14,1.0009e+14,1.0006e+14,1.0005e+14,1.0004e+14,1.0003e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0003e+14,1.0004e+14,1.0006e+14,1.0009e+14,1.0013e+14,1.0017e+14,1.0022e+14,1.0025e+14,1.0027e+14,1.0028e+14,1.0027e+14,1.0025e+14
1.9169,1.0015e+14,1.0017e+14,1.0017e+14,1.0017e+14,1.0016e+14,1.0014e+14,1.0011e+14,1.0008e+14,1.0006e+14,1.0004e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0004e+14,1.0006e+14,1.0008e+14,1.0011e+14,1.0013e+14,1.0015e+14,1.0015e+14,1.0015e+14
2.1299,1.001e+14,1.0011e+14,1.001e+14,1.0009e+14,1.0008e+14,1.0006e+14,1.0005e+14,1.0003e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0005e+14,1.0006e+14,1.0007e+14,1.0008e+14,1.0009e+14
2.3429,1.0007e+14,1.0007e+14,1.0006e+14,1.0005e+14,1.0004e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0004e+14,1.0005e+14,1.0005e+14
2.5558,1.0005e+14,1.0004e+14,1.0003e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14,1.0003e+14,1.0003e+14
2.7688,1.0003e+14,1.0003e+14,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0002e+14,1.0002e+14
2.9818,1.0002e+14,1.0002e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14
3.1948,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14
3.4078,1.0001e+14,1.0001e+14,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14,1.0001e+14
3.6208,1.0001e+14,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1.0001e+14
3.8338,1.0001e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
4.0468,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
4.2597,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
4.4727,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
4.6857,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
4.8987,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
5.1117,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
5.3247,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
5.5377,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
5.7506,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
5.9636,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
6.1766,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
6.3896,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
6.6026,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
6.8156,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
7.0286,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
7.2416,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
7.4545,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
7.6675,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
7.8805,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
8.0935,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14,1e+14
